,corrente_anodica,corrente_catodica,carga,diff_corrente_anodica_catodica,diff_pot_anodico_catodico,pico_derivada_anodica,pico_derivada_catodica,target
0,235.326,-236.114,3.8636258228791007,471.44,0.15971600000000002,141.16685976990524,-140.54908131071988,
1,232.992,-234.374,7.6904681601589004,467.366,0.15173000000000003,144.74113885697219,-143.31127433429583,
2,229.22,-232.552,20.574784713172278,461.772,0.155723,140.69977391608307,-140.7864034382585,
3,237.752,-239.794,9.45356559210569,477.54600000000005,0.149733,147.96366222660143,-147.44646174955193,
