,reg_logistic,knn,random_for,svm,deci_tree,MLP,gradient
0,0.0,0.1428571428571429,0.1428571428571429,0.2857142857142857,0.1428571428571429,0.2857142857142857,0.1428571428571429
1,0.0,0.1428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
2,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
3,0.0,0.1428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
4,0.0,0.1428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
