,Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
1095,0.310067176818848,-33.891049473433824,-36.92924461073819,-38.6816575507888,-35.3343561465759,-34.530853775774915,-38.38297899624679,-37.73011106487521,-42.586753999796315,-33.85711368602846,-38.77762243085292,-39.6968201495214,-43.50307502009201,-31.90570150214627,-37.81959607018192,-36.903650742973575,-37.657897986699126,-40.78690415128173,-45.23563544045869,-42.94334929306193,-42.1814458261424,-45.61548723668864,-33.69784250830436,-36.02392279657686,-38.6613227058935,-38.700854120251776,-42.83791628345086,-32.601466311764504,-42.90969295683683,-44.53088798829768
1096,0.308067321777344,-33.84920922678238,-36.8135609383959,-38.79446348046437,-35.77496962157468,-34.506960402993165,-38.83998217356927,-38.1699009786911,-43.123904456000425,-35.09645057033692,-38.911811955421555,-39.94835960759341,-43.423157925252816,-31.59500923292637,-38.78392411695947,-36.741179139492196,-37.542150367847974,-41.30231677186764,-45.71960680761839,-43.607011450456554,-42.9375834722803,-45.372825738617365,-34.07295206516253,-36.17979899556718,-38.08196959957382,-39.86832898874089,-43.407001766030795,-32.72263888611254,-42.92774826749911,-44.60302262908117
1097,0.306066989898682,-33.981937477813645,-36.82770858058214,-39.04807441164689,-36.424046804547714,-34.44290643518931,-38.80402967292448,-38.810796451358215,-43.53186204905212,-36.046251424493505,-39.192475845114316,-40.44140500649072,-43.23942732656148,-31.605122084406883,-39.71328023256662,-36.88005102809456,-37.46763660408545,-41.74794841145333,-46.36461200238391,-44.53887475544666,-43.65049107594736,-45.350659735831336,-34.348023621523815,-36.380914448842574,-37.216667861149666,-41.361331475049056,-44.11513993743541,-32.88491788124273,-42.95447355223762,-44.89533583679478
1098,0.304067134857178,-34.308290028347976,-37.02197496873971,-39.43866724815587,-37.14176849892744,-34.39912164754781,-38.395759601748516,-39.53825051490008,-43.6999805467271,-36.56125085730348,-39.53043158881087,-40.95926933218451,-42.894835288339465,-31.893553316504313,-40.35914484842379,-37.387753807281406,-37.474864155709845,-41.92515485220568,-46.85186223624298,-45.43594691615225,-44.09751325353194,-45.56886857702348,-34.519636599093914,-36.53611314302892,-36.27332121723468,-42.764333311243725,-44.92084228118248,-33.00890371434866,-42.94529750555343,-45.18142728901601
1099,0.302067279815674,-34.81901432166457,-37.384568945615605,-39.98977693246628,-37.8047501871768,-34.42071752134935,-37.90253442036589,-40.19757276267548,-43.6480644963632,-36.660130855295016,-39.83009467189673,-41.273646276889565,-42.3863627919536,-32.334391387904866,-40.59281659735693,-38.266194162653385,-37.59524703740131,-41.75766111268208,-46.952331494120074,-46.06720809232626,-44.18084702194474,-45.98367998366086,-34.66493933918725,-36.616334904126965,-35.54480768793758,-43.73438248156732,-45.76164529868344,-33.06906335280115,-42.88303713529159,-45.27056161036756
1100,0.300066947937012,-35.486005414697885,-37.84732525351445,-40.73243508190806,-38.36916166972647,-34.52997786438076,-37.67933591306508,-40.647639090370774,-43.51888541699125,-36.532918929315194,-40.02104011609072,-41.244107694315026,-41.784222954221384,-32.76378310462983,-40.42814151606441,-39.432578301397186,-37.84340779891755,-41.32695243393228,-46.622109531461945,-46.3337210093516,-43.957042971373795,-46.51299700829351,-34.90742784603712,-36.65940727525108,-35.304052595142274,-44.13534527191703,-46.59275352083286,-33.111961218868686,-42.8020280246078,-45.095921184936756
1101,0.298067092895508,-36.27749944191453,-38.314034633946896,-41.66495806806671,-38.88113262081742,-34.74064633748638,-38.017003565369464,-40.815113621581204,-43.51849259686801,-36.47849267509268,-40.07671549291973,-40.879496790892496,-41.22046815134416,-33.04197135582659,-40.00078525627871,-40.73614895624367,-38.21657106298789,-40.83850644505334,-46.01616397083479,-46.2772826724139,-43.604670384954936,-47.066076775623564,-35.35270244367456,-36.74328710834931,-35.69558301924985,-44.07642320642301,-47.41690759386563,-33.236117101000765,-42.7786543734707,-44.73706672769051
1102,0.296066761016846,-37.16880489908227,-38.697418053464204,-42.723151263143606,-39.4298841762803,-35.07952640511721,-39.02930147214662,-40.72485250675525,-43.83460535177561,-36.79104682437736,-40.017096197296496,-40.33627749669631,-40.8447675017478,-33.10788444550614,-39.51947835875636,-42.01145810269158,-38.706253124991775,-40.53950171900951,-45.41810908539696,-46.04717901013446,-43.34877706300638,-47.57072031898387,-36.02545575998948,-36.943925565425154,-36.66655699507029,-43.84698741854194,-48.290993531295044,-33.54167941335027,-42.88801688216922,-44.37449762490803
1103,0.294066905975342,-38.141433420833295,-38.94995132288645,-43.788798129569166,-40.07965144661883,-35.59687839880572,-40.60665583380551,-40.49399202016417,-44.56777850698904,-37.643896190806686,-39.89922819940297,-39.85757941745183,-40.76385230553912,-33.00535387325109,-39.205422813612344,-43.14401018364932,-39.31804108425973,-40.630511249677966,-45.12182104612403,-45.84482436183402,-43.378558171108295,-47.99369723996002,-36.844667681643884,-37.29956118695061,-37.97086554376483,-43.789703989785714,-49.30784160725445,-34.076842671350484,-43.149254608275655,-44.20277269487792
1104,0.292067050933838,-39.174400350491666,-39.0812455130603,-44.741128074656864,-40.83214270236505,-36.356231201503135,-42.45915614300643,-40.293780780088944,-45.700654958173,-39.02676537742386,-39.80432777861319,-39.681964477005,-40.99399892528143,-32.8718399260685,-39.23416533196622,-44.11542306006441,-40.087169748921156,-41.2108887439526,-45.3199282259797,-45.867392849152466,-43.793865275280154,-48.35114623647372,-37.659329136087074,-37.79815475903452,-39.25549957740679,-44.17713975323722,-50.562958822326614,-34.81248660390397,-43.49536101450686,-44.343001925909654
