,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
619,0.735845387,287.90388089247335,280.8007945323264,324.15526151358307,186.38476528815556,306.54084860860286,356.7607985813195,265.13946679119914,192.24272811816985,296.6806248254371,277.3365612417749,272.81427955712246,246.9915584349043,250.5190580084355,251.66499680484253,341.6385342892781,298.51160420012724,274.8188734598026,259.77282234142024,235.00099431921632,258.83800014414487,259.8653932401381,213.32009518265207,246.31049886030357,301.97624688880404,366.32944856332915,384.5944518409148
620,0.737841845,294.1979578929372,286.5209261721049,331.4679608862535,190.7369751215308,312.43134991837877,362.2071223757926,269.65834284805936,198.7392283285385,302.65191136620297,284.71868802167336,280.78273276322795,252.02187642920558,254.71389073997946,256.6168857863449,349.4668517844783,299.58481075583995,280.4087065507849,264.62309561542014,239.40544504688833,264.37491190616083,263.2334380617009,218.5896623670319,250.53674794958664,308.4279607518593,373.2540739720125,389.3863320444918
621,0.739838243,300.3351559833428,292.01524647432706,338.49010914138324,195.0155091757383,317.6488885905287,367.6490374916443,274.03134195787874,205.558684348618,308.6391499488152,292.1238806141607,288.5847744084717,256.88177820595246,258.86135599995026,261.4323782918544,356.64350558052126,302.573886324929,286.7432741217961,270.37181539653756,243.9909215513854,270.18931999787264,268.47216566977704,225.25666770080727,254.8117264178799,315.8165549249845,380.50937497962707,392.8971314347866
622,0.741834641,306.3062444927255,297.3149625996207,345.1260401351378,199.22975713667608,322.3499015652788,373.13910066978315,278.3058087635731,211.88251824145084,314.4979292538955,299.43521372934964,296.13821082058485,261.6781525887458,262.9455749025294,266.0561465293085,363.34075263414724,309.37594721610566,293.8780058450205,276.6608562368302,248.62381904651548,276.0397258346817,275.6803109647629,233.16098969627535,259.78235198221256,323.54022140695685,387.83912280426404,395.68979140251247
623,0.743831098,312.11831588877607,302.4533397737623,351.3670817384428,203.61067211677707,326.80939238993017,378.6392727727853,282.5301218214415,217.27859293563486,320.08567983330136,306.5513365910617,303.4545597385339,266.5567584012993,266.998360806815,270.4745307330714,369.88559680582097,321.45847530739843,301.5941129542275,282.7741792438081,253.13039572993944,281.6199580248936,284.3481119854828,241.6353291452606,265.7540085993755,330.86132621364294,394.8606288783311,398.38976704112247
624,0.745827496,317.79521748566003,307.4692660439058,357.30225366749636,208.45473644564535,331.3261868080033,384.0602320632329,286.73956643618567,221.77099760597315,325.3362334546878,313.42667718311867,310.6447551009624,271.6466717317546,271.0928084894289,274.73535090306575,376.58864031603594,339.02421657192775,309.4949843255853,287.86433495031065,257.3835856825349,286.6421652695716,293.4721569216851,249.7167028746301,272.50238274633034,337.1496518286517,401.1504395873462,401.4648551852951
625,0.747824311,323.374630314598,312.41507094187995,363.09116298897504,213.88615957028466,336.12752335407544,389.30984252966226,290.946311164133,225.72213766305845,330.30294233710765,320.09642032729414,317.88561545231363,277.01004413378047,275.31399677970114,278.94719932579596,383.60089250732,360.47841159919426,317.17357025442305,291.25914685731675,261.3586434532037,290.9254049996819,301.86399805019494,256.49731099079685,279.3169301433261,342.081433013664,406.36518939939083,405.0781860086555
626,0.749820769,328.8970909899769,317.35439063959103,368.9086833396925,219.68466788826777,341.29931411222253,394.32689608822864,295.1385273886842,229.59654793342048,335.14127469979013,326.6698300430099,325.3541589358106,282.61677934962097,279.72028300157956,283.25045109344916,390.85313898364643,382.5256001195198,324.35627351647537,292.73603985387405,265.13107266447633,294.44470212755294,308.543557033154,261.47036931063076,285.28081858790773,345.72027699738163,410.3531721145665,409.0694545028503
627,0.751817167,334.38584631561065,322.34137228031966,374.88107133897165,225.29263861713835,346.75737960908504,399.0863073069707,299.28718625111287,233.7105462508854,340.0322472965088,333.28858266298744,333.15263114223137,288.352250020151,284.31260153620013,287.7661496609722,398.0926699211554,400.96828609926854,330.95087049509016,292.6500106014867,268.8223189826855,297.3172679333815,313.0597482028346,264.7240446901767,289.6888289545362,348.4476186160398,413.20320018123573,413.0636037506707
628,0.753813565,339.8232832549834,327.3868242338636,381.03569756499815,230.01098465112898,352.26507912475466,403.57853293671263,303.35321440564684,238.06454279805465,345.08244751165876,340.06460907167,341.2548182069776,294.0533735634207,289.0254654733582,292.54305819911156,404.9995291524633,411.98831559623284,336.99802536845135,291.8494573114048,272.527210689603,299.73839577206104,315.60662388295196,266.8994898339504,292.4288825870111,350.7813481753412,415.2010781728256,416.6512633748603
629,0.755810022,345.1353215259832,332.4297824075828,387.2816600234868,233.29168024302166,357.4942806809119,407.77991154377025,307.2888966223051,242.31731633708017,350.2528601863685,347.0249994748699,349.4985569593061,299.55941078627745,293.7450379313174,297.5274411780634,411.340289001745,413.48100616420464,342.59166880013896,291.4018278483677,276.2614386770888,301.9014293595248,316.8935521836644,268.926441852818,294.14101226166434,353.1793967645465,416.7093652865747,419.5586675730376
630,0.75780642,350.19687421747363,337.3360734822085,393.4295986212294,234.99378654584413,362.11862586356455,411.63509759788985,311.0365051402279,245.91154224785535,355.35671255787406,354.09248797638406,357.6324651917283,304.76124669423626,298.35229446647855,302.57258744890544,417.0976806538168,405.9577894325958,347.8396359395951,292.23705878938534,279.94700927467204,303.93727573248077,317.839407324983,271.6448484327077,296.04428958926565,355.923168310183,418.0185452241541,421.7358804164919
631,0.759802818,354.8655941979519,341.9347162247758,399.2473357460094,235.49463420885564,365.9174566353812,415.06478206258436,314.5342001058975,248.3101028881009,360.1312223940547,361.1141058288164,365.4019570447193,309.63462423199263,302.78207589461226,307.4886202033061,422.5074546934587,392.6558970091334,352.8831666324685,294.85104356497504,283.42983518144666,305.8985788819605,319.2361267223395,275.47766669140873,299.46902915867594,359.11158930246165,419.21294401459477,423.3331218936809
632,0.761799276,359.0358934279707,346.0811544439568,404.53370539152604,235.60873625998744,368.856171644155,417.995439359235,317.7341279161851,249.262119626857,364.3476993181522,367.9230356003969,372.6389613275684,314.24583337971785,307.0754443661115,312.1130536347825,427.9533533239573,378.7491501773295,357.9342044453028,299.17386165523766,286.51669366924807,307.79582424568474,321.5233806240048,280.30520513177703,305.2791633231409,362.72104764896204,420.07742308682884,424.58781730516404
633,0.763795674,362.68887039585206,349.71663857156153,409.182598499373,236.33564831536486,371.10598256456296,420.39484040160823,320.6249018772454,248.99852642505348,367.90346096821,374.3991502498175,379.31500012243265,318.7248723713157,311.3883120890912,316.3695428368015,433.72599489794,369.8547379424478,363.2719462314687,304.62537468876815,289.02644539019866,309.6648292798226,324.7393078786581,285.5960805142806,313.43860798573246,366.65732448066916,420.0899514798443,425.6839166169439
